network_address,name
2a05:1a10:800::/37,Asiatech Data Transmission company
2a05:1a10:1000::/36,Asiatech Data Transmission company
2a05:1a10:2002::/47,Asiatech Data Transmission company
2a05:1a10:2004::/46,Asiatech Data Transmission company
2a05:1a10:2008::/45,Asiatech Data Transmission company
2a05:1a10:2010::/44,Asiatech Data Transmission company
2a05:1a10:2020::/43,Asiatech Data Transmission company
2a05:1a10:2040::/42,Asiatech Data Transmission company
2a05:1a10:2080::/41,Asiatech Data Transmission company
2a05:1a10:2100::/40,Asiatech Data Transmission company
2a05:1a10:2200::/39,Asiatech Data Transmission company
2a05:1a10:2400::/38,Asiatech Data Transmission company
2a05:1a10:2800::/37,Asiatech Data Transmission company
2a05:1a10:3001::/48,Asiatech Data Transmission company
2a05:1a10:3002::/47,Asiatech Data Transmission company
2a05:1a10:3004::/46,Asiatech Data Transmission company
2a05:1a10:3008::/45,Asiatech Data Transmission company
2a05:1a10:3010::/44,Asiatech Data Transmission company
2a05:1a10:3020::/43,Asiatech Data Transmission company
2a05:1a10:3040::/42,Asiatech Data Transmission company
2a05:1a10:3080::/41,Asiatech Data Transmission company
2a05:1a10:3100::/40,Asiatech Data Transmission company
2a05:1a10:3200::/39,Asiatech Data Transmission company
2a05:1a10:3400::/38,Asiatech Data Transmission company
2a05:1a10:3800::/37,Asiatech Data Transmission company
2a05:1a10:4000::/34,Asiatech Data Transmission company
2a05:1a10:8000::/33,Asiatech Data Transmission company
2a05:1a11::/32,Asiatech Data Transmission company
2a05:1a12::/31,Asiatech Data Transmission company
2a05:1a14::/30,Asiatech Data Transmission company
2a05:1a18::/29,Asiatech Data Transmission company
2a05:1a20::/28,Asiatech Data Transmission company
2a05:1a30::/34,Asre Dadeha Asiatech
2a05:1a30:4000::/34,Asiatech Data Transmission company
2a05:1a30:8000::/33,Asiatech Data Transmission company
2a05:1a31::/32,Asiatech Data Transmission company
2a05:1a32::/31,Asiatech Data Transmission company
2a05:1a34::/30,Asiatech Data Transmission company
2a05:1a38::/29,Asiatech Data Transmission company
2a05:2d80::/48,Negah Roshan Pars Company (PJS)
2a05:2d80:1::/48,Negah Roshan Pars Company (PJS)
2a05:2d80:2::/47,Negah Roshan Pars Company (PJS)
2a05:2d80:4::/46,Negah Roshan Pars Company (PJS)
2a05:2d80:8::/45,Negah Roshan Pars Company (PJS)
2a05:2d80:10::/44,Negah Roshan Pars Company (PJS)
2a05:2d80:20::/43,Negah Roshan Pars Company (PJS)
2a05:2d80:40::/42,Negah Roshan Pars Company (PJS)
2a05:2d80:80::/41,Negah Roshan Pars Company (PJS)
2a05:2d80:100::/40,Negah Roshan Pars Company (PJS)
2a05:2d80:200::/39,Negah Roshan Pars Company (PJS)
2a05:2d80:400::/38,Negah Roshan Pars Company (PJS)
2a05:2d80:800::/37,Negah Roshan Pars Company (PJS)
2a05:2d80:1000::/36,Negah Roshan Pars Company (PJS)
2a05:2d80:2000::/35,Negah Roshan Pars Company (PJS)
2a05:2d80:4000::/34,Negah Roshan Pars Company (PJS)
2a05:2d80:8000::/33,Negah Roshan Pars Company (PJS)
2a05:2d81::/32,Negah Roshan Pars Company (PJS)
2a05:2d82::/31,Negah Roshan Pars Company (PJS)
2a05:2d84::/30,Negah Roshan Pars Company (PJS)
2a05:3100::/29,Sina Financial & Investment Holding Co (PJS)
2a05:3800::/29,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
2a05:3e40::/29,Bank of Industry and Mine PJSC
2a05:4580::/29,Eghtesad Novin Bank PJSC
2a05:49c0::/29,IR IRAN Civil Aviation Authority
2a05:4c80::/29,Asiatech Data Transmission company
2a05:5400::/29,Sepehr Saye Ban Shokoufaei Company (ltd)
2a05:5440:1::/48,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5440:2::/47,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5440:4::/46,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5440:8::/45,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5440:10::/44,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5440:20::/43,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5440:40::/42,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5440:80::/41,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5440:100::/40,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5440:200::/39,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5440:400::/38,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5440:800::/37,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5440:1000::/36,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5440:2000::/35,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5440:4000::/34,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5440:8000::/33,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5441:1::/48,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5441:2::/47,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5441:4::/46,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5441:8::/45,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5441:10::/44,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5441:20::/43,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5441:40::/42,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5441:80::/41,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5441:100::/40,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5441:200::/39,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5441:400::/38,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5441:800::/37,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5441:1000::/36,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5441:2000::/35,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5441:4000::/34,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5441:8000::/33,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5442:1::/48,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5442:2::/47,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5442:4::/46,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5442:8::/45,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5442:10::/44,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5442:20::/43,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5442:40::/42,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5442:80::/41,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5442:100::/40,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5442:200::/39,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5442:400::/38,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5442:800::/37,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5442:1000::/36,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5442:2000::/35,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5442:4000::/34,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5442:8000::/33,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5443:1::/48,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5443:2::/47,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5443:4::/46,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5443:8::/45,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5443:10::/44,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5443:20::/43,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5443:40::/42,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5443:80::/41,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5443:100::/40,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5443:200::/39,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5443:400::/38,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5443:800::/37,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5443:1000::/36,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5443:2000::/35,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5443:4000::/34,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5443:8000::/33,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5444:1::/48,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5444:2::/47,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5444:4::/46,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5444:8::/45,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5444:10::/44,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5444:20::/43,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5444:40::/42,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5444:80::/41,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5444:100::/40,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5444:200::/39,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5444:400::/38,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5444:800::/37,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5444:1000::/36,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5444:2000::/35,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5444:4000::/34,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5444:8000::/33,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5445:1::/48,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5445:2::/47,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5445:4::/46,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5445:8::/45,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5445:10::/44,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5445:20::/43,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5445:40::/42,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5445:80::/41,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5445:100::/40,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5445:200::/39,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5445:400::/38,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5445:800::/37,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5445:1000::/36,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5445:2000::/35,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5445:4000::/34,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5445:8000::/33,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5446:1::/48,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5446:2::/47,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5446:4::/46,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5446:8::/45,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5446:10::/44,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5446:20::/43,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5446:40::/42,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5446:80::/41,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5446:100::/40,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5446:200::/39,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5446:400::/38,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5446:800::/37,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5446:1000::/36,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5446:2000::/35,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5446:4000::/34,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5446:8000::/33,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5447:1::/48,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5447:2::/47,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5447:4::/46,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5447:8::/45,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5447:10::/44,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5447:20::/43,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5447:40::/42,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5447:80::/41,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5447:100::/40,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5447:200::/39,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5447:400::/38,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5447:800::/37,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5447:1000::/36,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5447:2000::/35,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5447:4000::/34,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5447:8000::/33,Rayaneh Asr-e Ertebat Bam Technology and Engineering Cooperative Co
2a05:5980::/29,Maskan Bank
2a05:63c0::/29,khalij fars Ettela Resan Company J.S.
2a05:6480::/29,Pishgaman Kavir Asia Private Joint Stock
2a05:6600::/29,Homaye Jahan Nama Co. ( Private Joint Stock)
2a05:7200::/29,Kish Iran Credit Card Corporation (Public Corporation)
2a05:7580::/29,Iran Telecommunication Company PJS
2a05:7a80::/33,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a80:8000::/34,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a80:c000::/35,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a80:e000::/36,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a80:f000::/37,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a80:f800::/38,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a80:fc00::/39,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a80:fe00::/40,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a80:ff00::/41,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a80:ff80::/42,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a80:ffc0::/43,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a80:ffe0::/44,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a80:fff0::/45,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a80:fff8::/46,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a80:fffc::/47,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a80:fffe::/48,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a80:ffff::/48,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a81::/32,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a82::/31,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:7a84::/30,Ertebatat Dourbord Fars Engineering Company PJSC
2a05:8040::/29,Moasese Gostaresh Etelaat Va Ertebatat Farhangi Neda Rayaneh
2a05:8540::/29,Rooyekhat Media Company Ltd
2a05:8640:1::/48,Mizban Dade Pasargad
2a05:8640:2::/47,Mizban Dade Pasargad
2a05:8640:4::/46,Mizban Dade Pasargad
2a05:8640:8::/45,Mizban Dade Pasargad
2a05:8640:10::/44,Mizban Dade Pasargad
2a05:8640:20::/43,Mizban Dade Pasargad
2a05:8640:40::/42,Mizban Dade Pasargad
2a05:8640:80::/41,Mizban Dade Pasargad
2a05:8640:100::/40,Mizban Dade Pasargad
2a05:8640:200::/39,Mizban Dade Pasargad
2a05:8640:400::/38,Mizban Dade Pasargad
2a05:8640:800::/37,Mizban Dade Pasargad
2a05:8640:1000::/36,Mizban Dade Pasargad
2a05:8640:2000::/35,Mizban Dade Pasargad
2a05:8640:4000::/34,Mizban Dade Pasargad
2a05:8640:8000::/33,Mizban Dade Pasargad
2a05:8641::/32,Mizban Dade Pasargad
2a05:8642::/31,Mizban Dade Pasargad
2a05:8644::/30,Mizban Dade Pasargad LLC
2a05:9080::/48,Pars Abr Toseeh Ertebatat Company
2a05:9080:1::/48,Giti Secure Cloud LLC
2a05:9080:2::/48,Asiatech Data Transmission company
2a05:9080:3::/48,Amir Hosein Maaref
2a05:9080:4::/47,Kavoshgaran Novin Karamad Co. Ltd
2a05:9080:6::/48,Gostaresh Pardazesh Dana Negar Co.(PJSC)
2a05:9080:7::/48,Mehrdad Roshanaei
2a05:9080:8::/45,Kavoshgaran Novin Karamad Co. Ltd
2a05:9080:10::/44,Kavoshgaran Novin Karamad Co. Ltd
2a05:9080:20::/43,Kavoshgaran Novin Karamad Co. Ltd
2a05:9080:40::/42,Kavoshgaran Novin Karamad Co. Ltd
2a05:9080:80::/41,Kavoshgaran Novin Karamad Co. Ltd
2a05:9080:100::/40,Kavoshgaran Novin Karamad Co. Ltd
2a05:9080:200::/39,Kavoshgaran Novin Karamad Co. Ltd
2a05:9080:400::/38,Kavoshgaran Novin Karamad Co. Ltd
2a05:9080:800::/37,Kavoshgaran Novin Karamad Co. Ltd
2a05:9080:1000::/36,Kavoshgaran Novin Karamad Co. Ltd
2a05:9080:2000::/35,Kavoshgaran Novin Karamad Co. Ltd
2a05:9080:4000::/34,Kavoshgaran Novin Karamad Co. Ltd
2a05:9080:8000::/33,Kavoshgaran Novin Karamad Co. Ltd
2a05:9081::/32,Kavoshgaran Novin Karamad Co. Ltd
2a05:9082::/31,Kavoshgaran Novin Karamad Co. Ltd
2a05:9084::/30,Kavoshgaran Novin Karamad Co. Ltd
2a05:9240::/29,Research Institute Of Petroleum Industry
2a05:94c0::/29,Jahan Ruye Khat
2a05:9940::/29,Datis Arian Gheshm Software Company PJSC
2a05:99c0::/29,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
2a05:9a00:5::/48,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:6::/47,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:8::/45,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:10::/44,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:20::/43,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:40::/42,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:80::/41,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:100::/40,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:200::/39,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:400::/38,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:800::/37,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:1000::/47,Hostiran Network
2a05:9a00:1003::/48,Hostiran Network
2a05:9a00:1004::/46,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:1008::/45,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:1010::/44,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:1020::/43,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:1040::/42,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:1080::/41,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:1100::/40,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:1200::/39,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:1400::/38,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:1800::/37,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:2000::/35,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:4000::/34,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a00:8000::/33,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a01::/32,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a02::/31,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9a04::/30,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)
2a05:9d80::/29,Pardazeshgaran Almas Pasargad Co. Pjs
2a05:9e40::/29,Pejvak Ertebatat Atiyeh Roshan Company (P.J.S.)
2a05:9fc0::/29,"Ravand Tazeh Co,.PJS."
2a05:a6c0::/29,Chapar Rasaneh LLC
2a05:ab80::/48,Green Web Samaneh Novin PJSC
2a05:ab80:1::/48,Green Web Samaneh Novin PJSC
2a05:ab80:2::/48,Green Web Samaneh Novin PJSC
2a05:ab80:3::/48,Green Web Samaneh Novin PJSC
2a05:ab80:4::/48,Green Web Samaneh Novin PJSC
2a05:ab80:5::/48,Green Web Samaneh Novin PJSC
2a05:ab80:6::/47,Green Web Samaneh Novin PJSC
2a05:ab80:8::/45,Green Web Samaneh Novin PJSC
2a05:ab80:10::/44,Green Web Samaneh Novin PJSC
2a05:ab80:20::/43,Green Web Samaneh Novin PJSC
2a05:ab80:40::/42,Green Web Samaneh Novin PJSC
2a05:ab80:80::/41,Green Web Samaneh Novin PJSC
2a05:ab80:100::/48,Green Web Samaneh Novin PJSC
2a05:ab80:101::/48,Green Web Samaneh Novin PJSC
2a05:ab80:102::/47,Green Web Samaneh Novin PJSC
2a05:ab80:104::/46,Green Web Samaneh Novin PJSC
2a05:ab80:108::/45,Green Web Samaneh Novin PJSC
2a05:ab80:110::/44,Green Web Samaneh Novin PJSC
2a05:ab80:120::/43,Green Web Samaneh Novin PJSC
2a05:ab80:140::/42,Green Web Samaneh Novin PJSC
2a05:ab80:180::/41,Green Web Samaneh Novin PJSC
2a05:ab80:200::/48,Green Web Samaneh Novin PJSC
